matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80360104,801,807,80001,0,1,0,0,0,10,5,0,1,28,1,7,0,0,0,1,0,4,0,1,9,0,0,0,1,50.68333333333333,33.146991121341664,1.183821111476488,0.0,1.183821111476488,0.0,0.0,10.654390003288393,1.183821111476488,0.0,8.286747780335416,0.0,5.919105557382441,0.0,11.838211114764881,4.735284445905952,0.0,1.183821111476488,0.0,0.0,0.0,0.0,1.183821111476488,0.0,1.183821111476488,0.0,1.0,1.183821111476488
80360104,801,807,80014,0,0,0,0,0,2,9,0,0,19,0,7,0,0,0,0,0,1,0,1,10,4,0,0,1,60.983333333333334,18.693632139928944,0.9838753757857338,0.0,0.0,0.0,3.9355015031429352,9.838753757857338,0.0,0.0,6.887127630500137,0.0,8.854878382071604,0.0,1.9677507515714676,0.9838753757857338,0.0,0.0,0.0,0.0,0.0,0.0,0.9838753757857338,0.0,0.0,0.0,2.0,1.9677507515714676
80360104,801,807,80045,0,0,0,0,0,13,5,0,2,0,5,0,0,0,0,4,0,1,0,0,6,1,0,0,0,60.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0
80360104,801,807,80048,0,0,0,0,0,0,17,2,1,0,4,0,0,0,0,2,0,6,0,0,23,0,2,0,0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
80360104,801,807,80067,0,0,0,0,0,15,4,0,2,21,0,9,31,7,24,0,0,0,2,0,4,0,2,0,5,60.0,21.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,9.0,7.0,4.0,0.0,15.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,5.0,2.0,0.0,31.0,2.0,2.0
80360104,801,807,80068,0,0,0,0,0,6,11,0,2,0,2,0,0,0,0,0,0,2,0,0,13,0,0,0,0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
80360104,801,807,80295,1,2,0,0,0,0,13,0,1,0,0,0,33,7,26,0,0,0,4,0,13,0,4,0,11,60.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,1.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,11.0,4.0,0.0,33.0,2.0,2.0
80360104,801,807,80346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80360104,801,807,80440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80360104,801,807,80576,0,0,0,0,0,0,1,0,0,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.3,40.776699029126206,0.0,0.0,0.0,0.0,0.0,5.825242718446601,0.0,0.0,11.650485436893202,0.0,5.825242718446601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.825242718446601
