matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240301,801,5.0,2.0,0.0,2.0,1.0,45.0,57.0,57.0,1.0,1.0,13.0,116.0,45.0,55.0,18.0,39.0,27.0,34.0,52.0,10.0,42.0,29.0,7.0,6.0,11.0,10.0,0.0,20.0,237.0,16.0,0.0,55.0,73.0,7.0,33.0,85.0,9.0,45.0,0.0,25.0,2.0,83.67514356029533,49.411764705882355,63.04347826086957,-13.631713554987215
107240301,804,1.0,1.0,2.0,0.0,0.0,49.0,69.0,42.0,6.0,6.0,14.0,166.0,63.0,83.0,21.0,67.0,18.0,53.0,70.0,12.0,58.0,35.0,14.0,9.0,10.0,11.0,0.0,33.0,416.5,9.0,2.0,83.0,51.0,13.0,24.0,92.0,6.0,55.0,0.0,27.0,4.0,90.56603773584905,63.04347826086957,49.411764705882355,13.631713554987215
