matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goals1,goals2,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
129490301,804,9698,1,16.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,75.0,14.0,0.0,0.0,0.0,0.0,14.0,18.0,1.0,0.0,3.0,12.0,17.0,3.0,14.0,0.0,14.0,14.0,0.0,12.0,0.0,2.0,0.0,1.0,2.0,0.0,69.5,1.0,0.0,15.0,2.0,14.0,5.0,0.0,12.0,55.0,0.0,0.0,67.0,3.0,0.0,22.0,88.0,63.63636363636363,82.6086956521739,-18.972332015810274
129490301,804,9698,2,18.0,3.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,79.0,12.0,1.0,1.0,2.0,3.0,17.0,22.0,3.0,67.0,2.0,11.0,21.0,6.0,13.0,2.0,15.0,13.0,2.0,11.0,2.0,2.0,0.0,1.0,2.0,67.0,109.0,3.0,0.0,15.0,2.0,17.0,4.0,5.0,11.0,55.0,0.0,0.0,67.0,1.0,4.0,21.0,84.0,71.42857142857143,60.0,11.42857142857143
129490301,804,9698,3,12.0,2.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,14.0,69.0,20.0,0.0,0.0,1.0,1.0,13.0,18.0,1.0,0.0,6.0,13.0,14.0,1.0,12.0,1.0,13.0,12.0,1.0,11.0,0.0,2.0,4.0,1.0,1.0,0.0,34.5,2.0,0.0,22.0,0.0,14.0,7.0,0.0,11.0,44.0,0.0,0.0,67.0,3.0,0.0,21.0,83.81374722838137,61.904761904761905,81.81818181818183,-19.913419913419922
129490301,804,9698,4,15.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,80.0,11.0,0.0,0.0,4.0,4.0,16.0,25.0,2.0,100.0,2.0,15.0,17.0,1.0,14.0,2.0,16.0,14.0,2.0,12.0,2.0,2.0,1.0,1.0,1.0,0.0,116.0,5.0,1.0,16.0,1.0,18.0,3.0,1.0,14.0,54.0,0.0,0.0,100.0,1.0,0.0,20.0,80.0,80.0,72.22222222222221,7.777777777777786
129490301,804,9698,5,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,4.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,100.0,1.0,4.0,7.0,2.0,5.0,0.0,5.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,50.0,29.5,0.0,0.0,4.0,0.0,5.0,1.0,2.0,3.0,59.0,0.0,0.0,100.0,0.0,1.0,7.0,74.3362831858407,71.42857142857143,28.57142857142857,42.85714285714286
129490301,804,9698,6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,50.0,2.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,31.0,2.0,0.0,5.0,0.0,4.0,2.0,0.0,3.0,58.0,0.0,0.0,100.0,2.0,0.0,6.0,64.28571428571429,66.66666666666666,42.857142857142854,23.809523809523803
129490301,9698,804,1,20.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,82.0,13.0,1.0,1.0,4.0,5.0,19.0,19.0,2.0,100.0,4.0,18.0,20.0,1.0,19.0,0.0,19.0,19.0,0.0,14.0,2.0,3.0,1.0,0.0,0.0,100.0,120.5,4.0,0.0,17.0,1.0,19.0,4.0,2.0,14.0,45.0,0.0,0.0,100.0,3.0,1.0,23.0,92.0,82.6086956521739,63.63636363636363,18.972332015810274
129490301,9698,804,2,13.0,2.0,13.0,2.0,1.0,1.0,0.0,0.0,1.0,14.0,64.0,15.0,1.0,1.0,1.0,2.0,14.0,17.0,3.0,100.0,3.0,12.0,15.0,3.0,12.0,0.0,12.0,12.0,0.0,9.0,3.0,0.0,1.0,0.0,2.0,0.0,71.0,4.0,1.0,19.0,1.0,12.0,5.0,2.0,11.0,45.0,0.0,0.0,0.0,3.0,0.0,20.0,80.0,60.0,71.42857142857143,-11.42857142857143
129490301,9698,804,3,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,12.0,0.0,0.0,1.0,1.0,18.0,22.0,4.0,75.0,4.0,17.0,19.0,1.0,18.0,0.0,18.0,18.0,0.0,13.0,3.0,2.0,1.0,4.0,0.0,100.0,134.5,3.0,1.0,15.0,1.0,18.0,4.0,1.0,13.0,56.0,0.0,0.0,67.0,3.0,1.0,22.0,87.8048780487805,81.81818181818183,61.904761904761905,19.913419913419922
129490301,9698,804,4,13.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,71.0,16.0,1.0,1.0,1.0,2.0,13.0,13.0,3.0,67.0,3.0,11.0,15.0,2.0,12.0,1.0,13.0,12.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,50.0,79.0,0.0,1.0,16.0,1.0,14.0,4.0,2.0,12.0,46.0,0.0,0.0,100.0,2.0,1.0,18.0,72.0,72.22222222222221,80.0,-7.777777777777786
129490301,9698,804,5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,13.5,1.0,0.0,7.0,0.0,2.0,3.0,2.0,4.0,41.0,0.0,1.0,0.0,2.0,0.0,7.0,74.3362831858407,28.57142857142857,71.42857142857143,-42.85714285714286
129490301,9698,804,6,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,4.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,2.0,0.0,6.0,0.0,6.0,3.0,1.0,3.0,42.0,0.0,0.0,0.0,1.0,0.0,7.0,75.0,42.857142857142854,66.66666666666666,-23.809523809523803
