matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080202,804,58.0,19.0,58.0,19.0,1.0,2.0,2.0,0.0,0.0,48.0,82.0,43.0,3.0,3.0,12.0,17.0,183.0,65.0,90.0,12.0,67.0,11.0,52.0,13.0,53.0,77.0,12.0,52.0,13.0,65.0,45.0,8.0,12.0,1.0,7.0,0.0,25.0,478.5,10.0,0.0,90.0,53.0,10.0,78.0,14.0,94.0,5.0,54.0,0.0,50.0,3.0,92.35807860262008,69.14893617021278,46.391752577319586,22.757183592893192
111080202,807,49.0,16.0,49.0,16.0,5.0,5.0,0.0,2.0,4.0,55.0,61.0,50.0,3.0,3.0,13.0,18.0,155.0,54.0,77.0,8.0,63.0,24.0,40.0,5.0,36.0,65.0,20.0,40.0,5.0,45.0,34.0,5.0,6.0,7.0,1.0,0.0,30.0,289.0,7.0,1.0,77.0,57.0,8.0,50.0,24.0,97.0,17.0,46.0,0.0,43.0,6.0,95.30567685589519,46.391752577319586,69.14893617021278,-22.757183592893192
