matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
111080202,807,80078,1007306,1007220,1000831,991905,1007219,1005495,0.0,705.0,0,9,0,9,705.0,0,0.0
111080202,807,80078,1007306,1007220,1015274,991905,1007219,1005495,705.0,927.0,9,13,9,16,222.0,-3,-48.648648648648646
111080202,807,80078,1007306,1007220,1000831,991905,1007219,1005495,927.0,1227.0,13,17,16,22,300.0,-2,-24.0
111080202,807,80078,1021092,1007220,1000831,991905,1007219,1005495,1227.0,1414.0,17,18,22,28,187.0,-5,-96.2566844919786
111080202,807,80078,1021092,1007220,1000831,991905,1007219,1006231,1414.0,1636.0,18,20,28,31,222.0,-1,-16.216216216216214
111080202,807,80078,1009721,1007220,1000831,991905,1007219,1006231,1636.0,1844.0,20,21,31,38,208.0,-6,-103.84615384615384
111080202,807,80078,1007306,1000831,1007220,991905,1007219,1005495,1844.0,2239.0,21,25,38,45,395.0,-3,-27.341772151898738
111080202,807,80078,1007306,1000831,1007220,1004472,1007219,1005495,2239.0,2305.0,25,27,45,45,66.0,2,109.09090909090908
111080202,807,80078,1007306,1000831,1007220,1004472,991905,1005495,2305.0,2473.0,27,31,45,48,168.0,1,21.42857142857143
111080202,807,80078,1007306,1015274,1007220,1004472,991905,1005495,2473.0,2596.0,31,32,48,53,123.0,-4,-117.07317073170732
111080202,807,80078,1021092,1015274,1007220,1004472,991905,1005495,2596.0,2628.0,32,32,53,54,32.0,-1,-112.5
111080202,807,1009721,1021092,1015274,1007220,1004472,991905,1005495,2628.0,2749.0,32,32,54,57,121.0,-3,-89.25619834710744
111080202,807,80078,1007306,1015274,1007220,1004472,1007219,1006231,2749.0,2753.0,32,32,57,57,4.0,0,0.0
111080202,807,80078,1007306,1015274,1007220,991905,1007219,1006231,2753.0,3098.0,32,37,57,62,345.0,0,0.0
111080202,807,80078,1007306,1015274,1000831,991905,1007219,1006231,3098.0,3373.0,37,42,62,69,275.0,-2,-26.181818181818183
111080202,807,80078,1007306,1015274,1000831,991905,1007219,1005495,3373.0,3432.0,42,44,69,69,59.0,2,122.03389830508475
111080202,807,1009721,1007306,1015274,1000831,991905,1007219,1005495,3432.0,3664.0,44,50,69,78,232.0,-3,-46.55172413793103
111080202,804,80540,80052,994224,991901,1001701,80577,994213,0.0,927.0,0,16,0,13,927.0,3,11.650485436893204
111080202,804,80540,80293,994224,991901,1001701,80577,994213,927.0,1745.0,16,36,13,20,818.0,13,57.21271393643032
111080202,804,80540,80293,1001713,991901,1001701,80577,994213,1745.0,2348.0,36,46,20,28,603.0,2,11.940298507462686
111080202,804,80052,80293,1001713,991901,1001701,80577,994213,2348.0,2648.0,46,54,28,32,300.0,4,48.0
111080202,804,80052,80293,1001713,991901,1001701,1001716,994213,2648.0,2749.0,54,57,32,32,101.0,3,106.93069306930694
111080202,804,80052,80293,1001713,994224,1001701,1001716,994213,2749.0,3294.0,57,66,32,41,545.0,0,0.0
111080202,804,80052,80293,1001713,994224,80577,1001716,994213,3294.0,3419.0,66,69,41,44,125.0,0,0.0
111080202,804,80052,80293,1001713,994224,80577,1001716,1001920,3419.0,3664.0,69,78,44,50,245.0,3,44.08163265306123
