matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
116650201,804,80540,41.0,2.0,41.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,43.0,3.0,40.0,0.0,40.0,2.0,0.0,60.0,2.0,30.0,0.0,1.0,3.0,2.0,40.0,7.0,4.0,1.0,3.0,0.0,3.0,1.0,30.0,3.0,0.0,5.0,0.0,40.0,40.0,3.0,0.0,2.0,0.0,0.0,41.0,40.0,1.0,0.0,40.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,3.0,0.0,0.0,0.0,1.0,7.0,43.0,0.0,4.0,60.0,0.0,3.0,2.0,0.0,5.0,5.0
116650201,804,80577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,5.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,42.5,5.0,0.0,16.0,1.0,0.0,1.0,4.0,1.0,5.0,0.0,1.0,1.0,42.5,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,60.0,2.0,1.0,1.0,1.0,5.0,5.0
116650201,804,991901,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,9.0,17.0,3.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.36666666666667,0.0,57.0,3.0,1.0,15.0,1.0,0.0,2.0,4.0,0.0,10.0,0.0,2.0,0.0,64.08494690818239,16.864459712679576,0.0,2.2485946283572766,0.0,0.0,0.0,0.0,8.994378513429107,0.0,0.0,3.372891942535915,0.0,0.0,1.1242973141786383,0.0,0.0,0.0,1.1242973141786383,13.49156777014366,0.0,0.0,0.0,3.372891942535915,0.0,1.1242973141786383,0.0,19.11305434103685,0.0,0.0,11.242973141786383,1.1242973141786383,0.0,0.0,0.0,2.2485946283572766,0.0,1.1242973141786383,4.497189256714553,60.0,10.118675827607746,2.2485946283572766,1.1242973141786383,2.2485946283572766,9.0,10.118675827607746
116650201,804,994213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.95,0.0,90.0,1.0,0.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.3994334277620397,101.98300283286119,7.932011331444759,3.3994334277620397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13314447592068,0.0,0.0,0.0,0.0,0.0,0.0,1.13314447592068,6.798866855524079,0.0,0.0,0.0,10.19830028328612,0.0,1.13314447592068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53257790368272,4.53257790368272,60.00000000000001,0.0,0.0,1.13314447592068,5.6657223796034,5.0,5.6657223796034
116650201,804,994224,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,3.0,1.0,1.0,1.0,2.0,30.0,36.0,1.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,84.0,1.0,2.0,4.0,2.0,0.0,4.0,4.0,0.0,7.0,0.0,4.0,0.0,84.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,60.0,30.0,4.0,2.0,0.0,5.0,5.0
116650201,804,1001701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,-16.0,2.0,0.0,12.0,1.0,0.0,5.0,4.0,0.0,4.0,0.0,5.0,0.0,-16.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,60.0,0.0,5.0,1.0,0.0,5.0,5.0
116650201,804,1001708,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,4.0,1.0,3.0,0.0,3.0,1.0,0.0,16.266666666666666,0.0,-4.5,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,-16.598360655737707,3.6885245901639347,0.0,7.3770491803278695,0.0,11.065573770491804,11.065573770491804,3.6885245901639347,7.3770491803278695,0.0,7.3770491803278695,0.0,14.754098360655739,11.065573770491804,0.0,0.0,11.065573770491804,0.0,0.0,3.6885245901639347,0.0,0.0,3.6885245901639347,0.0,0.0,0.0,0.0,11.065573770491804,0.0,14.754098360655739,14.754098360655739,3.6885245901639347,0.0,0.0,0.0,7.3770491803278695,14.754098360655739,0.0,7.3770491803278695,60.0,7.3770491803278695,3.6885245901639347,0.0,0.0,-4.0,-14.754098360655739
116650201,804,1004510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.51063829787234,42.5531914893617,25.53191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02127659574468,0.0,0.0,0.0,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51063829787234,60.0,0.0,0.0,0.0,0.0,0.0,0.0
116650201,804,1013077,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,12.0,14.0,0.0,0.0,1.0,4.0,3.0,12.0,11.0,4.0,4.0,3.0,7.0,0.0,0.0,43.733333333333334,2.0,52.0,0.0,0.0,2.0,3.0,10.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,71.34146341463413,2.74390243902439,1.371951219512195,1.371951219512195,4.115853658536585,5.48780487804878,13.71951219512195,5.48780487804878,16.46341463414634,5.48780487804878,12.347560975609754,0.0,9.603658536585366,9.603658536585366,0.0,4.115853658536585,5.48780487804878,2.74390243902439,0.0,2.74390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.20731707317073,5.48780487804878,9.603658536585366,4.115853658536585,0.0,0.0,0.0,0.0,4.115853658536585,15.091463414634145,1.371951219512195,4.115853658536585,59.99999999999999,16.46341463414634,1.371951219512195,4.115853658536585,0.0,9.0,12.347560975609754
116650201,804,1022297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.633333333333334,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.135678391959797,9.045226130653266,0.0,0.0,0.0,0.0,0.0,0.0,9.045226130653266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.045226130653266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.045226130653266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09045226130653,60.0,9.045226130653266,0.0,0.0,0.0,-4.0,-36.18090452261306
