matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117060301,806,807,42.0,6.0,42.0,6.0,2.0,1.0,1.0,0.0,2.0,35.0,59.0,31.0,0.0,0.0,3.0,3.0,40.0,54.0,5.0,80.0,16.0,33.0,4.0,32.0,48.0,11.0,33.0,4.0,37.0,23.0,4.0,10.0,4.0,3.0,4.0,18.0,162.5,5.0,0.0,36.0,5.0,41.0,20.0,4.0,56.0,0.0,67.0,9.0,2.0,71.0,106.5,52.112676056338024,63.33333333333333,-11.220657276995304
117060301,807,806,36.0,5.0,36.0,5.0,5.0,3.0,0.0,1.0,0.0,33.0,68.0,32.0,3.0,3.0,11.0,14.0,38.0,44.0,12.0,83.0,18.0,34.0,4.0,36.0,41.0,3.0,34.0,4.0,38.0,26.0,10.0,2.0,3.0,4.0,2.0,33.0,220.0,5.0,0.0,37.0,5.0,42.0,20.0,6.0,44.0,0.0,22.0,15.0,1.0,60.0,90.0,63.33333333333333,52.112676056338024,11.220657276995304
